src,dst
11,2998
11,2999
11,3000
11,3001
11,3002
11,3003
11,3004
11,3005
11,3006
11,3007
11,3008
11,3009
11,3010
11,3011
11,3012
11,3013
11,3014
11,3015
11,3016
11,3017
11,3018
11,3019
11,3020
11,3021
11,3022
11,3023
11,3024
11,3025
11,3026
11,3027
11,3028
11,3029
11,3030
11,3031
11,3032
11,3033
11,3034
11,3035
11,3036
11,3037
11,3038
11,3039
11,3040
11,3041
11,3042
11,3043
11,3044
11,3045
11,3046
11,3047
11,3048
11,3049
11,3050
11,3051
11,3052
11,3053
11,3054
11,3055
11,3056
11,3057
11,3058
11,3059
11,3060
11,3061
11,3062
11,3063
11,3064
11,3065
11,3066
11,3067
11,3068
11,3069
11,3070
11,3071
11,3072
11,3073
11,3074
11,3075
11,3076
11,3077
11,3078
11,3079
11,3080
11,3081
11,3082
11,3083
11,3084
11,3085
11,3086
11,3087
11,3088
11,3089
11,3090
11,3091
11,3092
11,3093
11,3094
11,3095
11,3096
11,3097
11,3098
11,3099
11,3100
11,3101
11,3102
11,3103
11,3104
11,3105
11,3106
11,3107
11,3108
11,3109
11,3110
11,3111
11,3112
11,3113
11,3114
11,3115
11,3116
11,3117
11,3118
11,3119
11,3120
11,3121
11,3122
11,3123
11,3124
11,3125
11,3126
11,3127
11,3128
11,3129
11,3130
11,3131
11,3132
11,3133
11,3134
11,3135
11,3136
11,3137
11,3138
11,3139
11,3140
11,3141
11,3142
11,3143
11,3144
11,3145
11,3146
11,3147
11,3148
11,3149
11,3150
11,3151
11,3152
11,3153
11,3154
11,3155
11,3156
11,3157
11,3158
11,3159
11,3160
11,3161
11,3162
11,3163
11,3164
11,3165
11,3166
11,3167
11,3168
11,3169
11,3170
11,3171
11,3172
11,3173
11,3174
11,3175
11,3176
11,3177
11,3178
11,3179
11,3180
11,3181
11,3182
11,3183
11,3184
11,3185
11,3186
11,3187
11,3188
11,3189
11,3190
11,3191
11,3192
11,3193
11,3194
11,3195
11,3196
11,3197
11,3198
11,3199
11,3200
11,3201
11,3202
11,3203
11,3204
11,3205
11,3206
11,3207
11,3208
11,3209
11,3210
11,3211
11,3212
11,3213
11,3214
11,3215
11,3216
11,3217
11,3218
11,3219
11,3220
11,3221
11,3222
11,3223
11,3224
11,3225
11,3226
11,3227
11,3228
11,3229
11,3230
11,3231
11,3232
11,3233
11,3234
11,3235
11,3236
11,3237
11,3238
11,3239
11,3240
11,3241
11,3242
11,3243
11,3244
11,3245
11,3246
11,3247
11,3248
11,3249
11,3250
11,3251
11,3252
11,3253
11,3254
11,3255
11,3256
11,3257
11,3258
11,3259
11,3260
11,3261
11,3262
11,3263
11,3264
11,3265
11,3266
11,3267
11,3268
11,3269
11,3270
11,3271
11,3272
11,3273
11,3274
11,3275
11,3276
11,3277
11,3278
11,3279
11,3280
11,3281
11,3282
11,3283
11,3284
11,3285
11,3286
11,3287
11,3288
11,3289
11,3290
11,3291
11,3292
11,3293
11,3294
11,3295
11,3296
11,3297
11,3298
11,3299
11,3300
11,3301
11,3302
11,3303
11,3304
11,3305
11,3306
11,3307
11,3308
11,3309
11,3310
11,3311
11,3312
11,3313
11,3314
11,3315
11,3316
11,3317
11,3318
11,3319
11,3320
11,3321
11,3322
11,3323
11,3324
11,3325
11,3326
11,3327
11,3328
9,3329
9,3330
9,3331
9,3332
9,3333
9,3334
9,3335
9,3336
9,3337
9,3338
9,3339
9,3340
9,3341
9,3342
9,3343
9,3344
9,3345
9,3346
9,3347
9,3348
9,3349
9,3350
9,3351
9,3352
9,3353
9,3354
9,3355
9,3356
9,3357
9,3358
9,3359
9,3360
9,3361
9,3362
9,3363
9,3364
9,3365
9,3366
9,3367
9,3368
9,3369
9,3370
9,3371
9,3372
9,3373
9,3374
9,3375
9,3376
9,3377
9,3378
9,3379
9,3380
9,3381
9,3382
9,3383
9,3384
9,3385
9,3386
9,3387
9,3388
9,3389
9,3390
9,3391
9,3392
9,3393
9,3394
9,3395
9,3396
9,3397
9,3398
9,3399
9,3400
9,3401
9,3402
9,3403
9,3404
9,3405
9,3406
9,3407
9,3408
9,3409
9,3410
9,3411
9,3412
9,3413
9,3414
9,3415
9,3416
9,3417
9,3418
9,3419
9,3420
9,3421
9,3422
9,3423
9,3424
9,3425
9,3426
9,3427
9,3428
9,3429
9,3430
9,3431
9,3432
9,3433
9,3434
9,3435
9,3436
9,3437
9,3438
9,3439
9,3440
9,3441
9,3442
9,3443
9,3444
9,3445
9,3446
9,3447
9,3448
9,3449
9,3450
9,3451
9,3452
9,3453
9,3454
9,3455
9,3456
9,3457
9,3458
9,3459
9,3460
9,3461
9,3462
9,3463
9,3464
9,3465
9,3466
9,3467
9,3468
9,3469
9,3470
9,3471
9,3472
9,3473
9,3474
9,3475
9,3476
9,3477
9,3478
9,3479
9,3480
9,3481
9,3482
9,3483
9,3484
9,3485
9,3486
9,3487
9,3488
9,3489
9,3490
9,3491
9,3492
9,3493
9,3494
9,3495
9,3496
9,3497
9,3498
9,3499
9,3500
9,3501
9,3502
9,3503
9,3504
9,3505
9,3506
9,3507
9,3508
9,3509
9,3510
9,3511
9,3512
9,3513
9,3514
9,3515
9,3516
9,3517
9,3518
9,3519
9,3520
9,3521
9,3522
9,3523
9,3524
9,3525
9,3526
9,3527
9,3528
9,3529
9,3530
9,3531
9,3532
9,3533
9,3534
9,3535
9,3536
9,3537
9,3538
9,3539
9,3540
9,3541
9,3542
9,3543
9,3544
9,3545
9,3546
9,3547
9,3548
9,3549
9,3550
9,3551
9,3552
9,3553
9,3554
9,3555
9,3556
9,3557
9,3558
9,3559
9,3560
9,3561
9,3562
9,3563
9,3564
9,3565
9,3566
9,3567
9,3568
9,3569
9,3570
9,3571
9,3572
9,3573
9,3574
9,3575
9,3576
9,3577
9,3578
9,3579
9,3580
9,3581
9,3582
9,3583
9,3584
9,3585
9,3586
9,3587
9,3588
9,3589
9,3590
9,3591
9,3592
9,3593
9,3594
9,3595
9,3596
9,3597
9,3598
9,3599
9,3600
9,3601
9,3602
9,3603
9,3604
9,3605
9,3606
9,3607
9,3608
9,3609
9,3610
9,3611
9,3612
9,3613
9,3614
9,3615
9,3616
9,3617
9,3618
9,3619
9,3620
9,3621
9,3622
9,3623
9,3624
9,3625
9,3626
9,3627
9,3628
9,3629
9,3630
9,3631
9,3632
9,3633
9,3634
9,3635
9,3636
9,3637
9,3638
9,3639
9,3640
9,3641
9,3642
9,3643
9,3644
9,3645
9,3646
9,3647
9,3648
9,3649
9,3650
9,3651
9,3652
9,3653
9,3654
9,3655
9,3656
9,3657
9,3658
9,3659
9,3660
9,3661
9,3662
9,3663
9,3664
9,3665
9,3666
9,3667
9,3668
9,3669
9,3670
9,3671
9,3672
9,3673
9,3674
9,3675
9,3676
9,3677
9,3678
9,3679
9,3680
9,3681
9,3682
9,3683
9,3684
9,3685
9,3686
9,3687
9,3688
9,3689
9,3690
9,3691
9,3692
9,3693
12,3694
12,3695
12,3696
12,3697
12,3698
12,3699
12,3700
12,3701
12,3702
12,3703
12,3704
12,3705
12,3706
12,3707
12,3708
12,3709
12,3710
12,3711
12,3712
12,3713
12,3714
12,3715
12,3716
12,3717
12,3718
12,3719
12,3720
12,3721
12,3722
12,3723
12,3724
12,3725
12,3726
12,3727
12,3728
12,3729
12,3730
12,3731
12,3732
12,3733
12,3734
12,3735
12,3736
12,3737
12,3738
12,3739
12,3740
12,3741
12,3742
12,3743
12,3744
12,3745
12,3746
12,3747
12,3748
12,3749
12,3750
12,3751
12,3752
12,3753
12,3754
12,3755
12,3756
12,3757
12,3758
12,3759
12,3760
12,3761
12,3762
12,3763
12,3764
12,3765
12,3766
12,3767
12,3768
12,3769
12,3770
12,3771
12,3772
12,3773
12,3774
12,3775
12,3776
12,3777
12,3778
12,3779
12,3780
12,3781
12,3782
12,3783
12,3784
12,3785
12,3786
12,3787
12,3788
12,3789
12,3790
12,3791
12,3792
12,3793
12,3794
12,3795
12,3796
12,3797
12,3798
12,3799
12,3800
12,3801
12,3802
12,3803
12,3804
12,3805
14,3806
14,3807
14,3808
14,3809
14,3810
14,3811
14,3812
14,3813
14,3814
14,3815
14,3816
14,3817
14,3818
14,3819
14,3820
14,3821
14,3822
14,3823
14,3824
14,3825
14,3826
14,3827
14,3828
14,3829
14,3830
14,3831
14,3832
14,3833
14,3834
14,3835
14,3836
14,3837
14,3838
14,3839
14,3840
14,3841
14,3842
14,3843
14,3844
14,3845
14,3846
14,3847
14,3848
14,3849
14,3850
14,3851
14,3852
14,3853
14,3854
14,3855
14,3856
14,3857
14,3858
14,3859
14,3860
14,3861
14,3862
14,3863
14,3864
14,3865
14,3866
14,3867
14,3868
14,3869
14,3870
14,3871
14,3872
14,3873
14,3874
14,3875
14,3876
14,3877
14,3878
14,3879
14,3880
14,3881
14,3882
14,3883
14,3884
14,3885
14,3886
14,3887
14,3888
14,3889
14,3890
14,3891
14,3892
14,3893
14,3894
14,3895
14,3896
14,3897
14,3898
14,3899
14,3900
14,3901
14,3902
14,3903
14,3904
14,3905
14,3906
14,3907
14,3908
14,3909
14,3910
14,3911
14,3912
14,3913
14,3914
13,3915
13,3916
13,3917
13,3918
13,3919
13,3920
13,3921
13,3922
13,3923
13,3924
13,3925
13,3926
13,3927
13,3928
13,3929
13,3930
13,3931
13,3932
13,3933
13,3934
13,3935
13,3936
13,3937
13,3938
13,3939
13,3940
13,3941
13,3942
13,3943
13,3944
13,3945
13,3946
13,3947
13,3948
13,3949
13,3950
13,3951
13,3952
13,3953
13,3954
13,3955
13,3956
13,3957
13,3958
13,3959
13,3960
13,3961
13,3962
13,3963
13,3964
13,3965
13,3966
13,3967
13,3968
13,3969
13,3970
13,3971
13,3972
13,3973
13,3974
13,3975
13,3976
13,3977
13,3978
13,3979
13,3980
13,3981
13,3982
13,3983
13,3984
13,3985
13,3986
13,3987
13,3988
13,3989
13,3990
13,3991
13,3992
13,3993
13,3994
13,3995
13,3996
13,3997
13,3998
13,3999
13,4000
13,4001
13,4002
13,4003
13,4004
13,4005
13,4006
13,4007
13,4008
13,4009
13,4010
13,4011
13,4012
13,4013
13,4014
13,4015
13,4016
13,4017
13,4018
13,4019
13,4020
13,4021
13,4022
13,4023
13,4024
13,4025
13,4026
13,4027
13,4028
13,4029
17,4030
17,4031
17,4032
17,4033
17,4034
17,4035
17,4036
17,4037
17,4038
17,4039
17,4040
17,4041
17,4042
17,4043
17,4044
17,4045
17,4046
17,4047
17,4048
17,4049
17,4050
17,4051
17,4052
17,4053
17,4054
17,4055
17,4056
17,4057
17,4058
17,4059
17,4060
17,4061
17,4062
17,4063
17,4064
17,4065
17,4066
17,4067
17,4068
17,4069
17,4070
17,4071
17,4072
17,4073
17,4074
17,4075
17,4076
17,4077
17,4078
17,4079
17,4080
17,4081
17,4082
17,4083
17,4084
17,4085
17,4086
17,4087
17,4088
17,4089
17,4090
17,4091
17,4092
17,4093
17,4094
17,4095
17,4096
17,4097
17,4098
17,4099
17,4100
17,4101
17,4102
17,4103
17,4104
17,4105
17,4106
17,4107
17,4108
17,4109
17,4110
17,4111
17,4112
17,4113
17,4114
17,4115
17,4116
17,4117
17,4118
17,4119
17,4120
17,4121
17,4122
17,4123
17,4124
17,4125
17,4126
17,4127
17,4128
17,4129
17,4130
17,4131
17,4132
17,4133
17,4134
17,4135
17,4136
17,4137
17,4138
17,4139
17,4140
17,4141
17,4142
17,4143
17,4144
17,4145
17,4146
17,4147
17,4148
17,4149
17,4150
17,4151
17,4152
17,4153
17,4154
17,4155
17,4156
17,4157
17,4158
17,4159
17,4160
17,4161
17,4162
17,4163
17,4164
17,4165
17,4166
17,4167
17,4168
17,4169
17,4170
17,4171
17,4172
17,4173
17,4174
17,4175
17,4176
17,4177
17,4178
17,4179
17,4180
17,4181
17,4182
17,4183
17,4184
17,4185
17,4186
17,4187
17,4188
17,4189
17,4190
17,4191
17,4192
17,4193
17,4194
17,4195
17,4196
17,4197
17,4198
17,4199
17,4200
17,4201
17,4202
17,4203
17,4204
17,4205
17,4206
17,4207
17,4208
17,4209
17,4210
17,4211
17,4212
17,4213
17,4214
17,4215
17,4216
17,4217
17,4218
17,4219
17,4220
17,4221
17,4222
17,4223
17,4224
17,4225
17,4226
17,4227
17,4228
17,4229
17,4230
17,4231
17,4232
17,4233
17,4234
17,4235
17,4236
17,4237
17,4238
17,4239
17,4240
17,4241
17,4242
17,4243
17,4244
17,4245
17,4246
17,4247
17,4248
17,4249
17,4250
17,4251
17,4252
17,4253
17,4254
17,4255
17,4256
17,4257
17,4258
17,4259
17,4260
17,4261
17,4262
17,4263
17,4264
17,4265
17,4266
17,4267
17,4268
17,4269
17,4270
17,4271
17,4272
17,4273
17,4274
17,4275
17,4276
17,4277
17,4278
17,4279
17,4280
17,4281
17,4282
17,4283
17,4284
17,4285
17,4286
17,4287
17,4288
17,4289
17,4290
17,4291
17,4292
17,4293
17,4294
17,4295
17,4296
17,4297
17,4298
17,4299
17,4300
17,4301
17,4302
17,4303
17,4304
17,4305
17,4306
17,4307
17,4308
17,4309
17,4310
17,4311
17,4312
17,4313
17,4314
17,4315
17,4316
17,4317
17,4318
17,4319
17,4320
17,4321
17,4322
17,4323
17,4324
17,4325
17,4326
17,4327
17,4328
17,4329
17,4330
17,4331
17,4332
17,4333
17,4334
17,4335
17,4336
17,4337
17,4338
17,4339
17,4340
17,4341
17,4342
17,4343
17,4344
17,4345
17,4346
17,4347
17,4348
17,4349
17,4350
17,4351
17,4352
17,4353
17,4354
17,4355
17,4356
17,4357
17,4358
17,4359
17,4360
17,4361
17,4362
17,4363
17,4364
17,4365
17,4366
17,4367
17,4368
17,4369
17,4370
17,4371
17,4372
17,4373
17,4374
17,4375
17,4376
17,4377
17,4378
17,4379
17,4380
17,4381
17,4382
17,4383
17,4384
17,4385
17,4386
17,4387
17,4388
17,4389
17,4390
17,4391
17,4392
17,4393
17,4394
17,4395
17,4396
17,4397
17,4398
17,4399
17,4400
17,4401
17,4402
17,4403
17,4404
17,4405
17,4406
17,4407
17,4408
17,4409
17,4410
17,4411
17,4412
17,4413
17,4414
17,4415
17,4416
17,4417
17,4418
17,4419
17,4420
17,4421
17,4422
17,4423
17,4424
17,4425
17,4426
17,4427
17,4428
17,4429
17,4430
17,4431
17,4432
17,4433
17,4434
17,4435
17,4436
17,4437
17,4438
17,4439
17,4440
17,4441
17,4442
17,4443
17,4444
17,4445
17,4446
17,4447
17,4448
17,4449
17,4450
17,4451
17,4452
17,4453
17,4454
17,4455
17,4456
17,4457
17,4458
17,4459
17,4460
17,4461
17,4462
17,4463
17,4464
17,4465
17,4466
17,4467
17,4468
17,4469
17,4470
17,4471
17,4472
17,4473
17,4474
17,4475
17,4476
17,4477
17,4478
17,4479
17,4480
17,4481
17,4482
17,4483
17,4484
17,4485
17,4486
17,4487
17,4488
17,4489
17,4490
17,4491
17,4492
17,4493
17,4494
17,4495
17,4496
17,4497
17,4498
17,4499
17,4500
17,4501
17,4502
17,4503
17,4504
17,4505
17,4506
17,4507
17,4508
17,4509
17,4510
17,4511
17,4512
17,4513
17,4514
17,4515
17,4516
17,4517
17,4518
17,4519
17,4520
17,4521
17,4522
17,4523
17,4524
17,4525
17,4526
17,4527
17,4528
17,4529
17,4530
17,4531
17,4532
17,4533
17,4534
17,4535
17,4536
17,4537
15,4538
15,4539
15,4540
15,4541
15,4542
15,4543
15,4544
15,4545
15,4546
15,4547
15,4548
15,4549
15,4550
15,4551
15,4552
15,4553
15,4554
15,4555
15,4556
15,4557
15,4558
15,4559
15,4560
15,4561
15,4562
15,4563
15,4564
15,4565
15,4566
15,4567
15,4568
15,4569
15,4570
15,4571
15,4572
15,4573
15,4574
15,4575
15,4576
15,4577
15,4578
15,4579
15,4580
15,4581
15,4582
15,4583
15,4584
15,4585
15,4586
15,4587
15,4588
15,4589
15,4590
15,4591
15,4592
15,4593
15,4594
15,4595
15,4596
15,4597
15,4598
15,4599
15,4600
15,4601
15,4602
15,4603
15,4604
15,4605
15,4606
15,4607
15,4608
15,4609
15,4610
15,4611
15,4612
15,4613
15,4614
15,4615
15,4616
15,4617
15,4618
15,4619
15,4620
15,4621
15,4622
15,4623
15,4624
15,4625
15,4626
15,4627
15,4628
15,4629
15,4630
15,4631
15,4632
15,4633
15,4634
15,4635
15,4636
15,4637
15,4638
15,4639
15,4640
15,4641
15,4642
15,4643
15,4644
15,4645
15,4646
15,4647
15,4648
15,4649
15,4650
15,4651
15,4652
15,4653
15,4654
15,4655
15,4656
15,4657
15,4658
15,4659
15,4660
15,4661
15,4662
15,4663
15,4664
15,4665
15,4666
15,4667
15,4668
15,4669
15,4670
15,4671
15,4672
15,4673
15,4674
15,4675
15,4676
15,4677
15,4678
15,4679
15,4680
15,4681
15,4682
15,4683
15,4684
15,4685
15,4686
15,4687
15,4688
15,4689
15,4690
15,4691
15,4692
15,4693
15,4694
15,4695
15,4696
15,4697
15,4698
15,4699
15,4700
15,4701
15,4702
15,4703
15,4704
15,4705
15,4706
15,4707
15,4708
15,4709
15,4710
15,4711
15,4712
15,4713
15,4714
15,4715
15,4716
15,4717
15,4718
15,4719
15,4720
15,4721
15,4722
15,4723
15,4724
15,4725
15,4726
15,4727
15,4728
15,4729
15,4730
15,4731
15,4732
15,4733
15,4734
15,4735
15,4736
15,4737
15,4738
15,4739
15,4740
15,4741
15,4742
15,4743
15,4744
15,4745
15,4746
15,4747
15,4748
15,4749
15,4750
15,4751
15,4752
15,4753
15,4754
15,4755
15,4756
15,4757
15,4758
15,4759
15,4760
15,4761
15,4762
15,4763
15,4764
15,4765
15,4766
15,4767
15,4768
15,4769
15,4770
15,4771
15,4772
15,4773
15,4774
15,4775
15,4776
15,4777
15,4778
15,4779
15,4780
15,4781
15,4782
15,4783
15,4784
15,4785
15,4786
15,4787
15,4788
15,4789
15,4790
15,4791
15,4792
15,4793
15,4794
15,4795
15,4796
15,4797
15,4798
15,4799
15,4800
15,4801
15,4802
15,4803
15,4804
15,4805
15,4806
15,4807
15,4808
15,4809
15,4810
15,4811
15,4812
15,4813
15,4814
15,4815
15,4816
15,4817
15,4818
15,4819
15,4820
15,4821
15,4822
15,4823
15,4824
15,4825
15,4826
15,4827
15,4828
15,4829
15,4830
15,4831
15,4832
15,4833
15,4834
15,4835
15,4836
15,4837
15,4838
15,4839
15,4840
15,4841
15,4842
15,4843
15,4844
15,4845
15,4846
15,4847
15,4848
15,4849
15,4850
15,4851
15,4852
15,4853
15,4854
15,4855
15,4856
15,4857
15,4858
15,4859
15,4860
15,4861
15,4862
15,4863
15,4864
15,4865
15,4866
15,4867
15,4868
15,4869
15,4870
15,4871
15,4872
15,4873
15,4874
15,4875
15,4876
15,4877
15,4878
15,4879
15,4880
15,4881
15,4882
15,4883
15,4884
15,4885
15,4886
15,4887
15,4888
15,4889
15,4890
15,4891
15,4892
15,4893
15,4894
15,4895
15,4896
15,4897
15,4898
15,4899
15,4900
15,4901
15,4902
15,4903
15,4904
15,4905
15,4906
15,4907
15,4908
15,4909
15,4910
15,4911
15,4912
15,4913
15,4914
15,4915
15,4916
15,4917
15,4918
15,4919
15,4920
15,4921
15,4922
15,4923
15,4924
15,4925
15,4926
15,4927
15,4928
15,4929
15,4930
15,4931
15,4932
15,4933
15,4934
15,4935
15,4936
15,4937
15,4938
15,4939
15,4940
15,4941
15,4942
15,4943
15,4944
15,4945
15,4946
15,4947
15,4948
15,4949
15,4950
15,4951
15,4952
15,4953
15,4954
15,4955
15,4956
15,4957
15,4958
15,4959
15,4960
15,4961
15,4962
15,4963
15,4964
15,4965
15,4966
15,4967
15,4968
15,4969
15,4970
15,4971
15,4972
15,4973
15,4974
15,4975
15,4976
15,4977
15,4978
15,4979
15,4980
15,4981
15,4982
15,4983
15,4984
15,4985
15,4986
15,4987
15,4988
15,4989
15,4990
15,4991
15,4992
15,4993
15,4994
15,4995
15,4996
15,4997
15,4998
15,4999
15,5000
15,5001
15,5002
15,5003
15,5004
15,5005
15,5006
15,5007
15,5008
15,5009
15,5010
15,5011
15,5012
15,5013
15,5014
15,5015
15,5016
15,5017
15,5018
15,5019
15,5020
15,5021
15,5022
15,5023
15,5024
15,5025
15,5026
15,5027
15,5028
15,5029
15,5030
15,5031
15,5032
15,5033
15,5034
15,5035
15,5036
15,5037
15,5038
15,5039
15,5040
15,5041
15,5042
15,5043
15,5044
15,5045
15,5046
15,5047
15,5048
15,5049
15,5050
15,5051
15,5052
15,5053
15,5054
15,5055
15,5056
15,5057
15,5058
15,5059
15,5060
15,5061
15,5062
15,5063
15,5064
15,5065
15,5066
18,5067
18,5068
18,5069
18,5070
18,5071
18,5072
18,5073
18,5074
18,5075
18,5076
18,5077
18,5078
18,5079
18,5080
18,5081
18,5082
18,5083
18,5084
18,5085
18,5086
18,5087
18,5088
18,5089
18,5090
18,5091
18,5092
18,5093
18,5094
18,5095
18,5096
18,5097
18,5098
18,5099
18,5100
18,5101
18,5102
18,5103
18,5104
18,5105
18,5106
18,5107
18,5108
18,5109
18,5110
18,5111
18,5112
18,5113
18,5114
18,5115
18,5116
18,5117
18,5118
18,5119
18,5120
18,5121
18,5122
18,5123
18,5124
18,5125
18,5126
18,5127
18,5128
18,5129
18,5130
18,5131
18,5132
18,5133
18,5134
18,5135
18,5136
18,5137
18,5138
18,5139
18,5140
18,5141
18,5142
18,5143
18,5144
18,5145
18,5146
18,5147
18,5148
18,5149
18,5150
18,5151
18,5152
18,5153
18,5154
18,5155
18,5156
18,5157
18,5158
18,5159
18,5160
18,5161
18,5162
18,5163
18,5164
18,5165
18,5166
18,5167
18,5168
18,5169
18,5170
18,5171
18,5172
18,5173
18,5174
18,5175
18,5176
18,5177
18,5178
18,5179
18,5180
18,5181
18,5182
18,5183
18,5184
18,5185
18,5186
18,5187
18,5188
18,5189
18,5190
18,5191
18,5192
18,5193
18,5194
18,5195
18,5196
18,5197
18,5198
18,5199
18,5200
18,5201
18,5202
18,5203
18,5204
18,5205
18,5206
18,5207
18,5208
18,5209
18,5210
18,5211
18,5212
18,5213
18,5214
18,5215
18,5216
18,5217
18,5218
18,5219
18,5220
18,5221
18,5222
18,5223
18,5224
18,5225
18,5226
18,5227
18,5228
18,5229
18,5230
18,5231
18,5232
18,5233
18,5234
18,5235
18,5236
18,5237
18,5238
18,5239
18,5240
18,5241
18,5242
18,5243
18,5244
18,5245
18,5246
18,5247
18,5248
18,5249
18,5250
18,5251
18,5252
18,5253
18,5254
18,5255
18,5256
18,5257
18,5258
18,5259
18,5260
18,5261
18,5262
18,5263
18,5264
18,5265
18,5266
18,5267
18,5268
18,5269
18,5270
18,5271
18,5272
18,5273
18,5274
18,5275
18,5276
18,5277
18,5278
18,5279
18,5280
18,5281
18,5282
18,5283
18,5284
18,5285
18,5286
18,5287
18,5288
18,5289
18,5290
18,5291
18,5292
18,5293
18,5294
18,5295
18,5296
18,5297
18,5298
18,5299
18,5300
18,5301
18,5302
18,5303
18,5304
18,5305
18,5306
18,5307
18,5308
18,5309
18,5310
18,5311
18,5312
18,5313
18,5314
18,5315
18,5316
18,5317
18,5318
18,5319
18,5320
18,5321
18,5322
18,5323
18,5324
18,5325
18,5326
18,5327
18,5328
18,5329
18,5330
18,5331
18,5332
18,5333
18,5334
18,5335
18,5336
18,5337
18,5338
18,5339
18,5340
18,5341
18,5342
18,5343
18,5344
18,5345
18,5346
18,5347
18,5348
18,5349
18,5350
18,5351
18,5352
18,5353
18,5354
18,5355
18,5356
18,5357
18,5358
18,5359
18,5360
18,5361
18,5362
18,5363
18,5364
18,5365
18,5366
18,5367
18,5368
18,5369
18,5370
18,5371
18,5372
18,5373
18,5374
18,5375
18,5376
18,5377
18,5378
18,5379
18,5380
18,5381
18,5382
18,5383
18,5384
18,5385
18,5386
18,5387
18,5388
18,5389
18,5390
18,5391
18,5392
18,5393
18,5394
18,5395
18,5396
18,5397
18,5398
18,5399
18,5400
18,5401
18,5402
18,5403
18,5404
18,5405
18,5406
18,5407
18,5408
18,5409
18,5410
18,5411
18,5412
18,5413
18,5414
18,5415
18,5416
18,5417
18,5418
18,5419
18,5420
18,5421
18,5422
18,5423
18,5424
18,5425
18,5426
18,5427
18,5428
18,5429
18,5430
18,5431
18,5432
18,5433
18,5434
18,5435
18,5436
18,5437
18,5438
18,5439
18,5440
18,5441
18,5442
18,5443
18,5444
18,5445
18,5446
18,5447
18,5448
18,5449
18,5450
18,5451
18,5452
18,5453
18,5454
18,5455
18,5456
18,5457
18,5458
18,5459
18,5460
18,5461
18,5462
18,5463
18,5464
18,5465
18,5466
18,5467
18,5468
18,5469
18,5470
18,5471
18,5472
18,5473
18,5474
18,5475
18,5476
18,5477
18,5478
18,5479
18,5480
18,5481
18,5482
18,5483
18,5484
18,5485
18,5486
18,5487
18,5488
18,5489
18,5490
18,5491
18,5492
18,5493
18,5494
18,5495
18,5496
18,5497
18,5498
18,5499
18,5500
18,5501
18,5502
18,5503
18,5504
18,5505
18,5506
18,5507
18,5508
18,5509
18,5510
18,5511
18,5512
18,5513
18,5514
18,5515
18,5516
18,5517
18,5518
18,5519
18,5520
18,5521
18,5522
18,5523
18,5524
18,5525
18,5526
18,5527
18,5528
18,5529
18,5530
18,5531
18,5532
18,5533
18,5534
18,5535
18,5536
18,5537
18,5538
18,5539
18,5540
18,5541
18,5542
18,5543
18,5544
16,5545
16,5546
16,5547
16,5548
16,5549
16,5550
16,5551
16,5552
16,5553
16,5554
16,5555
16,5556
16,5557
16,5558
16,5559
16,5560
16,5561
16,5562
16,5563
16,5564
16,5565
16,5566
16,5567
16,5568
16,5569
16,5570
16,5571
16,5572
16,5573
16,5574
16,5575
16,5576
16,5577
16,5578
16,5579
16,5580
16,5581
16,5582
16,5583
16,5584
16,5585
16,5586
16,5587
16,5588
16,5589
16,5590
16,5591
16,5592
16,5593
16,5594
16,5595
16,5596
16,5597
16,5598
16,5599
16,5600
16,5601
16,5602
16,5603
16,5604
16,5605
16,5606
16,5607
16,5608
16,5609
16,5610
16,5611
16,5612
16,5613
16,5614
16,5615
16,5616
16,5617
16,5618
16,5619
16,5620
16,5621
16,5622
16,5623
16,5624
16,5625
16,5626
16,5627
16,5628
16,5629
16,5630
16,5631
16,5632
16,5633
16,5634
16,5635
16,5636
16,5637
16,5638
16,5639
16,5640
16,5641
16,5642
16,5643
16,5644
16,5645
16,5646
16,5647
16,5648
16,5649
16,5650
16,5651
16,5652
16,5653
16,5654
16,5655
16,5656
16,5657
16,5658
16,5659
16,5660
16,5661
16,5662
16,5663
16,5664
16,5665
16,5666
16,5667
16,5668
16,5669
16,5670
16,5671
16,5672
16,5673
16,5674
16,5675
16,5676
16,5677
16,5678
16,5679
16,5680
16,5681
16,5682
16,5683
16,5684
16,5685
16,5686
16,5687
16,5688
16,5689
16,5690
16,5691
16,5692
16,5693
16,5694
16,5695
16,5696
16,5697
16,5698
16,5699
16,5700
16,5701
16,5702
16,5703
16,5704
16,5705
16,5706
16,5707
16,5708
16,5709
16,5710
16,5711
16,5712
16,5713
16,5714
16,5715
16,5716
16,5717
16,5718
16,5719
16,5720
16,5721
16,5722
16,5723
16,5724
16,5725
16,5726
16,5727
16,5728
16,5729
16,5730
16,5731
16,5732
16,5733
16,5734
16,5735
16,5736
16,5737
16,5738
16,5739
16,5740
16,5741
16,5742
16,5743
16,5744
16,5745
16,5746
16,5747
16,5748
16,5749
16,5750
16,5751
16,5752
16,5753
16,5754
16,5755
16,5756
16,5757
16,5758
16,5759
16,5760
16,5761
16,5762
16,5763
16,5764
16,5765
16,5766
16,5767
16,5768
16,5769
16,5770
16,5771
16,5772
16,5773
16,5774
16,5775
16,5776
16,5777
16,5778
16,5779
16,5780
16,5781
16,5782
16,5783
16,5784
16,5785
16,5786
16,5787
16,5788
16,5789
16,5790
16,5791
16,5792
16,5793
16,5794
16,5795
16,5796
